student_id,merchant_type,merchant_name,amount,balance,terminal_id,consumed_at,is_valid,batch_no
202307001,1,第二食堂1楼01号窗口,13.27,356.23,T02088,2026-05-05 12:33:00,1,gen_20260922_200_30
202307001,1,第一食堂2楼11号窗口,13.37,342.87,T05105,2026-05-05 18:30:00,1,gen_20260922_200_30
202402001,1,教工风味餐厅3楼05号窗口,3.62,176.37,T01044,2026-05-05 07:58:00,1,gen_20260922_200_30
202402001,1,教工风味餐厅3楼09号窗口,11.62,164.75,T03095,2026-05-05 12:08:00,1,gen_20260922_200_30
202402001,1,翡翠湖美食广场1楼08号窗口,14.66,150.09,T01003,2026-05-05 18:31:00,1,gen_20260922_200_30
202306001,1,教工风味餐厅3楼12号窗口,4.49,545.38,T04058,2026-05-05 08:09:00,1,gen_20260922_200_30
202306001,1,第一食堂3楼02号窗口,12.15,533.23,T00029,2026-05-05 11:21:00,1,gen_20260922_200_30
202306001,1,第一食堂1楼07号窗口,16.02,517.21,T07060,2026-05-05 17:13:00,1,gen_20260922_200_30
202303003,1,教工风味餐厅3楼09号窗口,6.92,452.67,T01037,2026-05-05 08:51:00,1,gen_20260922_200_30
202303003,1,教工风味餐厅3楼06号窗口,8.49,444.19,T01091,2026-05-05 11:42:00,1,gen_20260922_200_30
202303003,1,第二食堂2楼02号窗口,16.08,428.11,T00072,2026-05-05 16:30:00,1,gen_20260922_200_30
202303003,2,佰利源超市,52.95,375.16,T02061,2026-05-05 18:32:00,1,gen_20260922_200_30
202208001,1,第一食堂2楼03号窗口,12.09,456.79,T03107,2026-05-05 12:04:00,1,gen_20260922_200_30
202208001,2,水果便利店,30.96,425.83,T00107,2026-05-05 17:18:00,1,gen_20260922_200_30
202208001,1,教工风味餐厅1楼01号窗口,18.65,407.17,T03031,2026-05-05 17:21:00,1,gen_20260922_200_30
202201005,1,翡翠湖美食广场3楼02号窗口,8.88,312.01,T01021,2026-05-05 11:30:00,1,gen_20260922_200_30
202201005,2,文印文具店,13.53,298.47,T03073,2026-05-05 17:20:00,1,gen_20260922_200_30
202201005,1,翡翠湖美食广场2楼05号窗口,14.67,283.81,T07010,2026-05-05 18:24:00,1,gen_20260922_200_30
202201005,5,翡翠湖美食广场夜宵档,11.65,272.15,T03016,2026-05-05 23:59:00,1,gen_20260922_200_30
202302003,1,第二食堂2楼09号窗口,5.04,484.55,T06031,2026-05-05 07:19:00,1,gen_20260922_200_30
202302003,1,教工风味餐厅1楼11号窗口,8.97,475.57,T07052,2026-05-05 12:08:00,1,gen_20260922_200_30
202302003,1,第一食堂1楼02号窗口,7.52,468.06,T04022,2026-05-05 18:30:00,1,gen_20260922_200_30
202302003,2,洗护用品店,19.87,448.19,T02010,2026-05-05 21:02:00,1,gen_20260922_200_30
202201006,1,翡翠湖美食广场1楼05号窗口,14.16,617.83,T04094,2026-05-05 08:20:00,1,gen_20260922_200_30
202201006,1,翡翠湖美食广场3楼02号窗口,10.86,606.97,T02018,2026-05-05 12:50:00,1,gen_20260922_200_30
202201006,1,第一食堂3楼07号窗口,10.6,596.37,T06004,2026-05-05 17:02:00,1,gen_20260922_200_30
202201006,2,文印文具店,24.35,572.02,T03006,2026-05-05 18:14:00,1,gen_20260922_200_30
202303004,1,第二食堂3楼09号窗口,10.63,228.89,T06003,2026-05-05 07:33:00,1,gen_20260922_200_30
202303004,1,教工风味餐厅1楼04号窗口,12.79,216.1,T03054,2026-05-05 12:01:00,1,gen_20260922_200_30
202303004,1,教工风味餐厅1楼06号窗口,34.66,181.44,T06106,2026-05-05 19:01:00,1,gen_20260922_200_30
202402002,1,第三食堂（清真）2楼05号窗口,11.37,207.85,T00094,2026-05-05 07:18:00,1,gen_20260922_200_30
202402002,1,教工风味餐厅1楼03号窗口,19.51,188.34,T02083,2026-05-05 11:07:00,1,gen_20260922_200_30
202303005,1,教工风味餐厅1楼06号窗口,4.91,232.65,T07018,2026-05-05 08:22:00,1,gen_20260922_200_30
202303005,1,翡翠湖美食广场1楼07号窗口,8.45,224.2,T00071,2026-05-05 11:44:00,1,gen_20260922_200_30
202303005,2,水果便利店,7.76,216.44,T05006,2026-05-05 22:30:00,1,gen_20260922_200_30
202301002,1,第三食堂（清真）1楼10号窗口,7.82,486.43,T01028,2026-05-05 07:59:00,1,gen_20260922_200_30
202301002,1,翡翠湖美食广场1楼09号窗口,12.42,474.01,T03101,2026-05-05 18:17:00,1,gen_20260922_200_30
202404001,1,第二食堂1楼10号窗口,5.42,675.55,T01103,2026-05-05 08:01:00,1,gen_20260922_200_30
202404001,1,第三食堂（清真）3楼01号窗口,21.34,654.2,T00115,2026-05-05 12:10:00,1,gen_20260922_200_30
202407002,1,第三食堂（清真）2楼10号窗口,9.61,411.84,T00059,2026-05-05 07:50:00,1,gen_20260922_200_30
202407002,1,翡翠湖美食广场3楼09号窗口,12.05,399.79,T04079,2026-05-05 11:43:00,1,gen_20260922_200_30
202407002,1,教工风味餐厅1楼04号窗口,11.22,388.57,T01115,2026-05-05 17:38:00,1,gen_20260922_200_30
202201007,1,第三食堂（清真）3楼02号窗口,6.88,242.97,T02030,2026-05-05 08:25:00,1,gen_20260922_200_30
202201007,1,第一食堂2楼05号窗口,20.04,222.93,T02049,2026-05-05 18:09:00,1,gen_20260922_200_30
202201007,2,校园生活超市,48.63,174.31,T07052,2026-05-05 19:48:00,1,gen_20260922_200_30
202306002,1,第三食堂（清真）2楼08号窗口,8.15,500.08,T05008,2026-05-05 08:48:00,1,gen_20260922_200_30
202306002,1,教工风味餐厅2楼01号窗口,8.82,491.26,T00094,2026-05-05 12:23:00,1,gen_20260922_200_30
202308002,1,第二食堂1楼05号窗口,8.32,581.64,T05093,2026-05-05 07:42:00,1,gen_20260922_200_30
202308002,2,校园生活超市,18.3,563.34,T01044,2026-05-05 18:19:00,1,gen_20260922_200_30
202302004,1,教工风味餐厅3楼07号窗口,10.4,420.97,T06080,2026-05-05 08:48:00,1,gen_20260922_200_30
202302004,1,翡翠湖美食广场3楼07号窗口,18.68,402.28,T00091,2026-05-05 17:26:00,1,gen_20260922_200_30
202201008,1,第三食堂（清真）2楼09号窗口,5.7,200.21,T00028,2026-05-05 07:07:00,1,gen_20260922_200_30
202201008,1,第二食堂3楼03号窗口,7.23,192.98,T03029,2026-05-05 10:40:00,1,gen_20260922_200_30
202201008,1,教工风味餐厅1楼11号窗口,8.45,184.53,T04017,2026-05-05 19:49:00,1,gen_20260922_200_30
202302005,1,翡翠湖美食广场3楼02号窗口,5.59,626.99,T07034,2026-05-05 08:21:00,1,gen_20260922_200_30
202302005,1,第一食堂1楼10号窗口,9.11,617.89,T07119,2026-05-05 11:55:00,1,gen_20260922_200_30
202302005,1,第二食堂3楼12号窗口,26.2,591.69,T00086,2026-05-05 17:54:00,1,gen_20260922_200_30
202206001,2,文印文具店,45.27,492.55,T06076,2026-05-05 17:40:00,1,gen_20260922_200_30
202206001,1,第二食堂1楼04号窗口,15.94,476.61,T05078,2026-05-05 18:01:00,1,gen_20260922_200_30
202206001,5,教工风味餐厅夜宵档,15.17,461.45,T00043,2026-05-05 23:26:00,1,gen_20260922_200_30
202307002,1,第二食堂1楼09号窗口,11.4,272.48,T00072,2026-05-05 08:18:00,1,gen_20260922_200_30
202307002,1,翡翠湖美食广场1楼02号窗口,6.58,265.91,T07021,2026-05-05 11:38:00,1,gen_20260922_200_30
202307002,1,第三食堂（清真）1楼02号窗口,11.09,254.82,T07067,2026-05-05 18:18:00,1,gen_20260922_200_30
202307002,5,第三食堂（清真）夜宵档,19.02,235.8,T01058,2026-05-05 23:10:00,1,gen_20260922_200_30
202302006,1,第三食堂（清真）2楼10号窗口,4.02,606.59,T05044,2026-05-05 08:45:00,1,gen_20260922_200_30
202302006,1,教工风味餐厅3楼07号窗口,15.62,590.97,T00046,2026-05-05 12:46:00,1,gen_20260922_200_30
202403001,1,教工风味餐厅1楼04号窗口,17.18,693.24,T01041,2026-05-05 13:00:00,1,gen_20260922_200_30
202204001,1,第三食堂（清真）1楼08号窗口,6.31,338.21,T03113,2026-05-05 08:54:00,1,gen_20260922_200_30
202204001,1,教工风味餐厅2楼03号窗口,12.47,325.75,T01112,2026-05-05 13:05:00,1,gen_20260922_200_30
202204001,1,教工风味餐厅3楼04号窗口,18.66,307.09,T04020,2026-05-05 18:03:00,1,gen_20260922_200_30
202204001,2,水果便利店,44.96,262.13,T06013,2026-05-05 20:09:00,1,gen_20260922_200_30
202403002,1,第一食堂2楼11号窗口,4.67,310.72,T03076,2026-05-05 08:36:00,1,gen_20260922_200_30
202403002,1,第一食堂1楼09号窗口,13.63,297.09,T04085,2026-05-05 11:55:00,1,gen_20260922_200_30
202401003,1,第三食堂（清真）3楼04号窗口,8.48,158.75,T02019,2026-05-05 08:38:00,1,gen_20260922_200_30
202401003,1,第三食堂（清真）2楼07号窗口,20.87,137.88,T03115,2026-05-05 12:47:00,1,gen_20260922_200_30
202401003,1,教工风味餐厅2楼01号窗口,14.93,122.95,T02018,2026-05-05 17:57:00,1,gen_20260922_200_30
202401003,2,校园生活超市,30.76,92.19,T06063,2026-05-05 22:30:00,1,gen_20260922_200_30
202301003,1,第三食堂（清真）3楼11号窗口,4.29,293.08,T05022,2026-05-05 08:14:00,1,gen_20260922_200_30
202301003,1,翡翠湖美食广场2楼01号窗口,17.85,275.23,T04114,2026-05-05 12:04:00,1,gen_20260922_200_30
202301003,1,第二食堂2楼04号窗口,17.32,257.91,T03014,2026-05-05 19:31:00,1,gen_20260922_200_30
202201009,1,第一食堂2楼08号窗口,4.43,654.04,T07108,2026-05-05 08:44:00,1,gen_20260922_200_30
202201009,1,第一食堂1楼01号窗口,12.36,641.68,T01030,2026-05-05 18:59:00,1,gen_20260922_200_30
202403003,1,教工风味餐厅1楼03号窗口,8.91,592.92,T07028,2026-05-05 09:15:00,1,gen_20260922_200_30
202403003,1,第二食堂1楼03号窗口,15.43,577.49,T04050,2026-05-05 11:42:00,1,gen_20260922_200_30
202403003,2,佰利源超市,59.84,517.65,T05013,2026-05-05 21:19:00,1,gen_20260922_200_30
202301004,1,翡翠湖美食广场1楼05号窗口,7.87,224.69,T02099,2026-05-05 11:35:00,1,gen_20260922_200_30
202301004,1,翡翠湖美食广场3楼05号窗口,21.58,203.11,T03024,2026-05-05 19:23:00,1,gen_20260922_200_30
202201010,1,第二食堂3楼06号窗口,5.15,219.65,T00077,2026-05-05 07:30:00,1,gen_20260922_200_30
202201010,1,第一食堂2楼08号窗口,10.8,208.85,T04056,2026-05-05 12:33:00,1,gen_20260922_200_30
202107001,1,第一食堂1楼07号窗口,3.88,151.46,T01077,2026-05-05 08:37:00,1,gen_20260922_200_30
202107001,1,第二食堂2楼07号窗口,15.57,135.89,T07012,2026-05-05 12:17:00,1,gen_20260922_200_30
202107001,1,第一食堂2楼06号窗口,11.11,124.78,T06060,2026-05-05 18:34:00,1,gen_20260922_200_30
202204002,1,第二食堂2楼03号窗口,7.12,628.44,T03107,2026-05-05 07:17:00,1,gen_20260922_200_30
202204002,1,第三食堂（清真）3楼11号窗口,15.04,613.4,T02000,2026-05-05 10:40:00,1,gen_20260922_200_30
202204002,1,教工风味餐厅3楼10号窗口,15.19,598.21,T07096,2026-05-05 17:58:00,1,gen_20260922_200_30
202204002,2,水果便利店,29.9,568.31,T06089,2026-05-05 18:53:00,1,gen_20260922_200_30
202307003,1,第一食堂1楼12号窗口,5.15,462.35,T03009,2026-05-05 07:50:00,1,gen_20260922_200_30
202307003,1,翡翠湖美食广场3楼05号窗口,11.12,451.23,T05012,2026-05-05 11:20:00,1,gen_20260922_200_30
202205001,1,第二食堂3楼08号窗口,5.08,434.22,T03116,2026-05-05 07:39:00,1,gen_20260922_200_30
202205001,1,第一食堂2楼09号窗口,16.05,418.17,T01108,2026-05-05 12:23:00,1,gen_20260922_200_30
202205001,1,翡翠湖美食广场3楼02号窗口,18.21,399.96,T02025,2026-05-05 17:42:00,1,gen_20260922_200_30
202303006,1,第三食堂（清真）2楼06号窗口,20.04,341.61,T04009,2026-05-05 18:19:00,1,gen_20260922_200_30
202304002,1,第三食堂（清真）3楼07号窗口,16.17,345.05,T03081,2026-05-05 12:16:00,1,gen_20260922_200_30
202304002,1,第二食堂2楼09号窗口,10.13,334.92,T06042,2026-05-05 17:39:00,1,gen_20260922_200_30
202304002,2,洗护用品店,47.7,287.22,T07067,2026-05-05 21:59:00,1,gen_20260922_200_30
202203002,1,教工风味餐厅1楼03号窗口,4.15,328.89,T04046,2026-05-05 08:29:00,1,gen_20260922_200_30
202203002,1,第二食堂3楼09号窗口,12.89,316.0,T00054,2026-05-05 11:38:00,1,gen_20260922_200_30
202203002,1,第三食堂（清真）3楼02号窗口,9.86,306.13,T01001,2026-05-05 18:33:00,1,gen_20260922_200_30
202101001,1,第三食堂（清真）1楼07号窗口,14.55,634.1,T02022,2026-05-05 17:08:00,1,gen_20260922_200_30
202101001,2,校园生活超市,9.33,624.77,T01022,2026-05-05 18:09:00,1,gen_20260922_200_30
202207001,1,第二食堂2楼08号窗口,19.54,615.15,T01066,2026-05-05 17:04:00,1,gen_20260922_200_30
202207001,2,洗护用品店,37.97,577.18,T06034,2026-05-05 22:30:00,1,gen_20260922_200_30
202304003,1,第一食堂3楼01号窗口,5.42,666.1,T00065,2026-05-05 07:52:00,1,gen_20260922_200_30
202304003,1,教工风味餐厅2楼09号窗口,8.74,657.36,T06036,2026-05-05 17:40:00,1,gen_20260922_200_30
202201011,1,教工风味餐厅1楼12号窗口,10.98,492.9,T04070,2026-05-05 08:12:00,1,gen_20260922_200_30
202201011,1,教工风味餐厅2楼12号窗口,13.77,479.13,T07117,2026-05-05 12:25:00,1,gen_20260922_200_30
202201011,1,第二食堂1楼01号窗口,18.51,460.62,T07061,2026-05-05 19:13:00,1,gen_20260922_200_30
202306003,1,教工风味餐厅1楼01号窗口,8.33,352.33,T05113,2026-05-05 12:28:00,1,gen_20260922_200_30
202306003,1,教工风味餐厅1楼08号窗口,18.77,333.57,T04114,2026-05-05 17:48:00,1,gen_20260922_200_30
202306003,2,文印文具店,16.1,317.47,T06020,2026-05-05 21:27:00,1,gen_20260922_200_30
202401004,1,翡翠湖美食广场2楼11号窗口,5.75,277.91,T04104,2026-05-05 07:37:00,1,gen_20260922_200_30
202401004,1,第二食堂1楼01号窗口,10.93,266.98,T07028,2026-05-05 11:41:00,1,gen_20260922_200_30
202401004,1,第一食堂1楼12号窗口,22.52,244.46,T02014,2026-05-05 18:00:00,1,gen_20260922_200_30
202408001,1,第一食堂1楼08号窗口,3.04,351.83,T01078,2026-05-05 07:45:00,1,gen_20260922_200_30
202408001,1,第三食堂（清真）2楼02号窗口,11.73,340.1,T06110,2026-05-05 11:57:00,1,gen_20260922_200_30
202408001,1,第一食堂3楼01号窗口,12.81,327.29,T07094,2026-05-05 17:35:00,1,gen_20260922_200_30
202201012,1,第二食堂1楼07号窗口,9.54,472.81,T05117,2026-05-05 12:03:00,1,gen_20260922_200_30
202201012,2,佰利源超市,7.25,465.56,T00059,2026-05-05 16:30:00,1,gen_20260922_200_30
202201012,1,第一食堂1楼09号窗口,22.64,442.92,T01050,2026-05-05 18:52:00,1,gen_20260922_200_30
202204003,1,第二食堂2楼11号窗口,6.79,516.09,T04081,2026-05-05 07:29:00,1,gen_20260922_200_30
202204003,1,教工风味餐厅1楼01号窗口,10.43,505.66,T00026,2026-05-05 11:58:00,1,gen_20260922_200_30
202204003,1,翡翠湖美食广场1楼09号窗口,16.73,488.93,T06060,2026-05-05 18:23:00,1,gen_20260922_200_30
202205002,1,第三食堂（清真）1楼02号窗口,17.19,546.76,T06043,2026-05-05 07:58:00,1,gen_20260922_200_30
202205002,1,教工风味餐厅2楼07号窗口,11.47,535.29,T05036,2026-05-05 13:15:00,1,gen_20260922_200_30
202205002,1,第三食堂（清真）2楼02号窗口,17.91,517.38,T00014,2026-05-05 16:46:00,1,gen_20260922_200_30
202202002,1,第一食堂3楼08号窗口,2.08,395.68,T03106,2026-05-05 08:01:00,1,gen_20260922_200_30
202202002,1,教工风味餐厅2楼06号窗口,8.41,387.27,T07018,2026-05-05 12:15:00,1,gen_20260922_200_30
202202002,1,第一食堂3楼04号窗口,6.5,380.78,T07089,2026-05-05 18:09:00,1,gen_20260922_200_30
202301005,1,翡翠湖美食广场1楼08号窗口,6.61,362.07,T02013,2026-05-05 12:48:00,1,gen_20260922_200_30
202301005,1,第三食堂（清真）2楼04号窗口,14.2,347.87,T02055,2026-05-05 18:13:00,1,gen_20260922_200_30
202101002,1,第二食堂2楼07号窗口,10.73,669.36,T00000,2026-05-05 10:40:00,1,gen_20260922_200_30
202101002,1,翡翠湖美食广场3楼12号窗口,7.23,662.13,T00107,2026-05-05 18:02:00,1,gen_20260922_200_30
202304004,1,第一食堂2楼04号窗口,3.25,535.88,T05061,2026-05-05 08:46:00,1,gen_20260922_200_30
202304004,1,教工风味餐厅1楼05号窗口,9.4,526.48,T05008,2026-05-05 11:35:00,1,gen_20260922_200_30
202304004,1,第一食堂3楼01号窗口,16.87,509.62,T07100,2026-05-05 17:35:00,1,gen_20260922_200_30
202108001,1,第一食堂2楼09号窗口,5.84,498.64,T05041,2026-05-05 07:31:00,1,gen_20260922_200_30
202108001,1,第二食堂2楼03号窗口,22.04,476.59,T01061,2026-05-05 11:23:00,1,gen_20260922_200_30
202108001,1,第二食堂1楼11号窗口,13.5,463.09,T00066,2026-05-05 17:30:00,1,gen_20260922_200_30
202301006,1,教工风味餐厅1楼06号窗口,10.77,673.71,T04110,2026-05-05 18:08:00,1,gen_20260922_200_30
202303007,1,第二食堂3楼08号窗口,10.26,588.26,T00014,2026-05-05 12:26:00,1,gen_20260922_200_30
202303008,1,第一食堂1楼03号窗口,5.19,625.73,T05054,2026-05-05 07:48:00,1,gen_20260922_200_30
202303008,1,第一食堂1楼07号窗口,11.73,614.01,T02077,2026-05-05 10:40:00,1,gen_20260922_200_30
202303008,1,翡翠湖美食广场2楼06号窗口,11.88,602.13,T02079,2026-05-05 17:43:00,1,gen_20260922_200_30
202201013,1,翡翠湖美食广场3楼01号窗口,11.37,588.39,T00117,2026-05-05 07:42:00,1,gen_20260922_200_30
202201013,1,第三食堂（清真）1楼09号窗口,16.73,571.67,T05049,2026-05-05 12:56:00,1,gen_20260922_200_30
202201013,1,第一食堂1楼07号窗口,17.05,554.61,T00042,2026-05-05 17:24:00,1,gen_20260922_200_30
202201013,2,洗护用品店,130.0,424.61,T03064,2026-05-05 22:30:00,1,gen_20260922_200_30
202403004,1,第一食堂2楼11号窗口,7.3,275.39,T01076,2026-05-05 07:41:00,1,gen_20260922_200_30
202403004,1,第二食堂2楼02号窗口,18.54,256.85,T00026,2026-05-05 11:07:00,1,gen_20260922_200_30
202403004,1,翡翠湖美食广场1楼05号窗口,18.41,238.44,T03060,2026-05-05 17:48:00,1,gen_20260922_200_30
202403005,1,第三食堂（清真）2楼04号窗口,6.22,683.45,T03039,2026-05-05 07:47:00,1,gen_20260922_200_30
202403005,1,教工风味餐厅3楼11号窗口,14.65,668.8,T06032,2026-05-05 12:17:00,1,gen_20260922_200_30
202403005,1,第三食堂（清真）1楼10号窗口,16.82,651.99,T00072,2026-05-05 18:01:00,1,gen_20260922_200_30
202401005,1,翡翠湖美食广场1楼02号窗口,12.0,386.12,T01055,2026-05-05 07:59:00,1,gen_20260922_200_30
202401005,1,教工风味餐厅2楼06号窗口,11.17,374.95,T05110,2026-05-05 10:49:00,1,gen_20260922_200_30
202401005,1,教工风味餐厅3楼06号窗口,19.19,355.76,T02101,2026-05-05 17:19:00,1,gen_20260922_200_30
202206002,1,教工风味餐厅1楼04号窗口,5.69,710.96,T03045,2026-05-05 08:20:00,1,gen_20260922_200_30
202206002,1,第三食堂（清真）1楼01号窗口,10.6,700.36,T02020,2026-05-05 17:33:00,1,gen_20260922_200_30
202206002,5,第一食堂夜宵档,21.87,678.49,T04057,2026-05-05 22:30:00,1,gen_20260922_200_30
202308003,1,翡翠湖美食广场2楼06号窗口,10.43,511.43,T02038,2026-05-05 12:22:00,1,gen_20260922_200_30
202203003,1,教工风味餐厅2楼05号窗口,16.23,546.28,T01017,2026-05-05 11:51:00,1,gen_20260922_200_30
202203003,1,教工风味餐厅1楼03号窗口,18.43,527.84,T02115,2026-05-05 18:10:00,1,gen_20260922_200_30
202201014,1,第三食堂（清真）1楼10号窗口,13.93,336.38,T02032,2026-05-05 11:03:00,1,gen_20260922_200_30
202201014,1,翡翠湖美食广场3楼07号窗口,21.22,315.16,T07031,2026-05-05 18:07:00,1,gen_20260922_200_30
202405001,1,第二食堂1楼06号窗口,4.27,410.55,T00060,2026-05-05 08:36:00,1,gen_20260922_200_30
202405001,1,第二食堂1楼11号窗口,12.93,397.61,T00006,2026-05-05 11:39:00,1,gen_20260922_200_30
202405001,1,第二食堂1楼02号窗口,12.03,385.58,T06102,2026-05-05 17:53:00,1,gen_20260922_200_30
202405001,5,第三食堂（清真）夜宵档,19.33,366.25,T06037,2026-05-05 23:42:00,1,gen_20260922_200_30
202202003,1,教工风味餐厅2楼08号窗口,5.63,667.84,T02113,2026-05-05 07:43:00,1,gen_20260922_200_30
202202003,1,第二食堂2楼08号窗口,7.59,660.25,T05084,2026-05-05 12:45:00,1,gen_20260922_200_30
202202003,1,第三食堂（清真）1楼01号窗口,11.63,648.62,T03019,2026-05-05 17:03:00,1,gen_20260922_200_30
202203004,1,教工风味餐厅2楼10号窗口,9.52,520.58,T05082,2026-05-05 12:50:00,1,gen_20260922_200_30
202203004,1,第一食堂3楼08号窗口,6.84,513.74,T01032,2026-05-05 17:43:00,1,gen_20260922_200_30
202205003,1,第二食堂2楼03号窗口,3.05,589.8,T06112,2026-05-05 06:48:00,1,gen_20260922_200_30
202205003,1,翡翠湖美食广场1楼08号窗口,15.91,573.89,T03006,2026-05-05 11:43:00,1,gen_20260922_200_30
202205003,1,翡翠湖美食广场1楼04号窗口,14.92,558.97,T07050,2026-05-05 16:30:00,1,gen_20260922_200_30
202205003,5,第三食堂（清真）夜宵档,10.94,548.03,T04082,2026-05-05 23:12:00,1,gen_20260922_200_30
202401006,1,教工风味餐厅1楼08号窗口,5.32,149.82,T03007,2026-05-05 07:02:00,1,gen_20260922_200_30
202401006,1,第一食堂2楼12号窗口,23.93,125.89,T05042,2026-05-05 12:21:00,1,gen_20260922_200_30
202401006,1,第二食堂1楼01号窗口,19.38,106.5,T04091,2026-05-05 18:28:00,1,gen_20260922_200_30
202201015,1,翡翠湖美食广场1楼03号窗口,4.86,481.85,T01065,2026-05-05 07:18:00,1,gen_20260922_200_30
202201015,1,第一食堂2楼06号窗口,11.63,470.22,T03050,2026-05-05 12:44:00,1,gen_20260922_200_30
202201015,1,第三食堂（清真）2楼08号窗口,16.34,453.89,T02018,2026-05-05 19:13:00,1,gen_20260922_200_30
202307004,1,第一食堂1楼05号窗口,4.61,663.08,T04045,2026-05-05 08:06:00,1,gen_20260922_200_30
202307004,1,翡翠湖美食广场3楼12号窗口,5.0,658.08,T00040,2026-05-05 12:23:00,1,gen_20260922_200_30
202307004,1,教工风味餐厅1楼10号窗口,8.99,649.09,T01065,2026-05-05 19:15:00,1,gen_20260922_200_30
202307004,2,洗护用品店,17.23,631.86,T00091,2026-05-05 22:30:00,1,gen_20260922_200_30
202208002,1,第二食堂3楼08号窗口,3.48,522.45,T06017,2026-05-05 07:20:00,1,gen_20260922_200_30
202208002,1,第二食堂3楼05号窗口,17.44,505.01,T05053,2026-05-05 10:40:00,1,gen_20260922_200_30
202208002,1,教工风味餐厅3楼12号窗口,13.9,491.12,T02101,2026-05-05 17:18:00,1,gen_20260922_200_30
202406001,1,第二食堂1楼10号窗口,18.11,391.48,T02063,2026-05-05 12:15:00,1,gen_20260922_200_30
202406001,1,第三食堂（清真）3楼02号窗口,15.87,375.61,T05073,2026-05-05 18:37:00,1,gen_20260922_200_30
202106001,1,第一食堂2楼01号窗口,4.48,382.52,T05047,2026-05-05 08:13:00,1,gen_20260922_200_30
202106001,1,第一食堂2楼12号窗口,15.29,367.22,T05020,2026-05-05 11:31:00,1,gen_20260922_200_30
202106001,1,教工风味餐厅2楼10号窗口,10.21,357.01,T03000,2026-05-05 18:46:00,1,gen_20260922_200_30
202106001,5,第二食堂夜宵档,15.14,341.87,T06113,2026-05-05 23:00:00,1,gen_20260922_200_30
202204004,1,第一食堂3楼09号窗口,14.99,605.97,T07080,2026-05-05 11:09:00,1,gen_20260922_200_30
202204004,2,校园生活超市,15.37,590.6,T03031,2026-05-05 16:38:00,1,gen_20260922_200_30
202204004,1,第三食堂（清真）2楼01号窗口,11.77,578.84,T02012,2026-05-05 18:13:00,1,gen_20260922_200_30
202406002,1,第三食堂（清真）2楼07号窗口,5.62,588.18,T07057,2026-05-05 08:13:00,1,gen_20260922_200_30
202406002,1,翡翠湖美食广场2楼05号窗口,14.93,573.25,T05054,2026-05-05 11:42:00,1,gen_20260922_200_30
202406002,1,第一食堂3楼11号窗口,15.59,557.67,T00067,2026-05-05 18:25:00,1,gen_20260922_200_30
202101003,1,翡翠湖美食广场1楼10号窗口,4.3,642.05,T01036,2026-05-05 07:35:00,1,gen_20260922_200_30
202101003,1,教工风味餐厅2楼09号窗口,7.18,634.86,T07033,2026-05-05 12:47:00,1,gen_20260922_200_30
202101003,1,第三食堂（清真）1楼10号窗口,18.91,615.95,T06112,2026-05-05 19:32:00,1,gen_20260922_200_30
202101004,1,第三食堂（清真）1楼02号窗口,6.05,481.03,T02031,2026-05-05 08:23:00,1,gen_20260922_200_30
202101004,1,第三食堂（清真）2楼05号窗口,9.87,471.16,T04014,2026-05-05 11:25:00,1,gen_20260922_200_30
202101004,1,第二食堂1楼06号窗口,15.18,455.98,T03021,2026-05-05 17:23:00,1,gen_20260922_200_30
202403006,1,教工风味餐厅3楼10号窗口,7.72,485.03,T02046,2026-05-05 08:35:00,1,gen_20260922_200_30
202403006,1,第二食堂1楼09号窗口,8.8,476.24,T02101,2026-05-05 10:56:00,1,gen_20260922_200_30
202403006,1,翡翠湖美食广场3楼12号窗口,7.31,468.92,T07108,2026-05-05 18:48:00,1,gen_20260922_200_30
202103001,1,翡翠湖美食广场2楼12号窗口,12.57,254.92,T05030,2026-05-05 12:21:00,1,gen_20260922_200_30
202103001,1,第二食堂2楼08号窗口,18.6,236.32,T01067,2026-05-05 18:15:00,1,gen_20260922_200_30
202303009,1,第二食堂1楼02号窗口,8.85,559.79,T05097,2026-05-05 08:43:00,1,gen_20260922_200_30
202303009,1,第三食堂（清真）1楼05号窗口,10.56,549.24,T02055,2026-05-05 12:55:00,1,gen_20260922_200_30
202303009,1,第二食堂3楼01号窗口,13.2,536.03,T00108,2026-05-05 18:21:00,1,gen_20260922_200_30
202108002,1,第一食堂2楼09号窗口,3.37,250.45,T07031,2026-05-05 08:43:00,1,gen_20260922_200_30
202108002,1,第三食堂（清真）1楼06号窗口,10.22,240.23,T07044,2026-05-05 11:11:00,1,gen_20260922_200_30
202403007,1,第一食堂1楼10号窗口,5.21,372.08,T07061,2026-05-05 08:25:00,1,gen_20260922_200_30
202403007,1,第一食堂1楼12号窗口,17.23,354.85,T00059,2026-05-05 18:28:00,1,gen_20260922_200_30
202203005,1,第三食堂（清真）2楼12号窗口,25.94,573.87,T02012,2026-05-05 12:07:00,1,gen_20260922_200_30
202305001,1,翡翠湖美食广场1楼02号窗口,5.42,367.87,T05096,2026-05-05 07:04:00,1,gen_20260922_200_30
202305001,1,第一食堂3楼04号窗口,20.08,347.79,T05104,2026-05-05 12:20:00,1,gen_20260922_200_30
202305001,1,第二食堂2楼12号窗口,19.21,328.58,T02031,2026-05-05 18:58:00,1,gen_20260922_200_30
202303010,1,第二食堂3楼12号窗口,3.72,302.32,T06085,2026-05-05 08:00:00,1,gen_20260922_200_30
